,Location,Year,Date,Event,Round,Heat,Rank,Athlete,Country,UCI_ID,Age,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange
2518,Berlin,2019,1/12/2018,WC,R1,3,1,BÖTTICHER_Stefan,GER,10048325582,26.8,33.764,33.942,36.956,1.507,1,
2519,Berlin,2019,1/12/2018,WC,R1,3,2,NITTA_Yudai,JPN,10005727327,32.8,22.958,23.281,25.227,0.973,4,
2520,Berlin,2019,1/12/2018,WC,R1,3,3,PERALTA_Juan,ESP,10006552534,28.5,25.228,25.266,27.012,0.873,2,
2521,Berlin,2019,1/12/2018,WC,R1,3,4,LIPA_Mateusz,POL,10007891437,24.1,22.295,22.164,26.278,2.057,5,
2522,Berlin,2019,1/12/2018,WC,R1,3,5,VORZHEV_Pavel,KAZ,10007828183,25.2,23.288,22.533,25.949,1.708,3,
2523,Berlin,2019,1/12/2018,WC,R1,4,1,VIGIER_Sébastien,FRA,10010678569,21.6,29.203,29.64,33.072,1.716,1,
2524,Berlin,2019,1/12/2018,WC,R1,4,2,XU_Chao,CHN,10007947011,24.1,22.249,22.717,25.321,1.302,3,
2525,Berlin,2019,1/12/2018,WC,R1,4,3,KANG_Shih_Feng,TPE,10010608447,21.4,21.58,21.769,23.981,1.106,4,
2526,Berlin,2019,1/12/2018,WC,R1,4,4,SZALONTAY_Sándor,HUN,10007073506,28.4,20.181,20.291,22.789,1.249,5,
2527,Berlin,2019,1/12/2018,WC,R1,4,5,BARRETTE_Hugo,CAN,10007212639,27.4,26.963,26.677,28.279,0.801,2,
2528,Berlin,2019,1/12/2018,WC,R1,5,1,AWANG_Mohd_Azizulhasni,MAS,10004868370,30.9,28.419,28.569,30.101,0.766,1,
2529,Berlin,2019,1/12/2018,WC,R1,5,2,KELEMEN_Pavel,CZE,10006422895,27.5,28.247,28.286,30.076,0.895,2,
2530,Berlin,2019,1/12/2018,WC,R1,5,3,ARCHAMBAULT_Joel,CAN,10009307435,26.7,16.793,19.504,25.562,3.029,5,
2531,Berlin,2019,1/12/2018,WC,R1,5,4,OMELCHENKO_Sergii,AZE,10006319633,29,22.188,22.205,23.939,0.867,4,
2532,Berlin,2019,1/12/2018,WC,R1,5,5,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,30,25.385,25.039,27.049,1.005,3,
2533,Berlin,2019,1/12/2018,WC,R1,6,1,GLAETZER_Matthew,AUS,10006894559,26.3,31.676,31.841,33.513,0.836,2,
2534,Berlin,2019,1/12/2018,WC,R1,6,2,BÜCHLI_Matthijs,NED,10006900421,26,32.367,32.348,33.95,0.801,1,
2535,Berlin,2019,1/12/2018,WC,R1,6,3,TRUMAN_Joseph,GBR,10017950943,21.8,27.342,27.313,29.737,1.212,3,
2536,Berlin,2019,1/12/2018,WC,R1,6,4,CECI_Francesco,ITA,10006073493,29,22.316,22.306,23.81,0.752,4,
2537,Berlin,2019,1/12/2018,WC,R1,6,5,OH_Jeseok,KOR,10010797393,21.2,9,5.974,17.758,5.892,5,
2538,Berlin,2019,1/12/2018,WC,Rep,1,1,TRUMAN_Joseph,GBR,10017950943,21.8,27.313,27.615,30.001,1.193,1,
2539,Berlin,2019,1/12/2018,WC,Rep,1,2,BROWNE_Kwesi,TTO,10009010876,24.8,24.091,24.264,26.314,1.025,3,
2540,Berlin,2019,1/12/2018,WC,Rep,1,3,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,30,25.039,24.967,26.949,0.991,2,
2541,Berlin,2019,1/12/2018,WC,Rep,1,4,FONSECA_DA_SILVA_FREITAS_Kacio,BRA,10008108574,24.6,21.412,20.742,24.624,1.941,4,
2542,Berlin,2019,1/12/2018,WC,Rep,2,1,PERKINS_Shane_Alan,RUS,10051694112,31.9,27.981,28.15,30.272,1.061,1,
2543,Berlin,2019,1/12/2018,WC,Rep,2,2,LENDEL_Vasilijus,LTU,10009181234,23.7,24.59,24.637,26.409,0.886,2,
2544,Berlin,2019,1/12/2018,WC,Rep,2,3,OH_Jeseok,KOR,10010797393,21.2,5.974,12.67,20.868,4.099,4,
2545,Berlin,2019,1/12/2018,WC,Rep,2,4,ARCHAMBAULT_Joel,CAN,10009307435,26.7,19.504,17.621,23.133,2.756,3,
2546,Berlin,2019,1/12/2018,WC,Rep,3,1,NITTA_Yudai,JPN,10005727327,32.8,23.281,23.622,25.546,0.962,2,
2547,Berlin,2019,1/12/2018,WC,Rep,3,2,KANG_Shih_Feng,TPE,10010608447,21.4,21.769,22.089,24.257,1.084,4,
2548,Berlin,2019,1/12/2018,WC,Rep,3,3,KENNY_Jason,GBR,10004599194,30.7,31.313,31.026,32.742,0.858,1,
2549,Berlin,2019,1/12/2018,WC,Rep,3,4,OMELCHENKO_Sergii,AZE,10006319633,29,22.205,22.092,23.818,0.863,3,
2550,Berlin,2019,1/12/2018,WC,Rep,4,1,XU_Chao,CHN,10007947011,24.1,22.717,23.131,25.685,1.277,2,
2551,Berlin,2019,1/12/2018,WC,Rep,4,2,CECI_Francesco,ITA,10006073493,29,22.306,22.355,23.855,0.75,3,
2552,Berlin,2019,1/12/2018,WC,Rep,4,3,PERALTA_Juan,ESP,10006552534,28.5,25.266,25.051,26.787,0.868,1,
2553,Berlin,2019,1/12/2018,WC,Rep,5,1,LAVREYSEN_Harrie,NED,10009535686,21.7,28.344,28.864,31.76,1.448,1,
2554,Berlin,2019,1/12/2018,WC,Rep,5,2,KELEMEN_Pavel,CZE,10006422895,27.5,28.286,28.338,30.112,0.887,2,
2555,Berlin,2019,1/12/2018,WC,Rep,5,3,BARRETTE_Hugo,CAN,10007212639,27.4,26.677,26.642,28.236,0.797,3,
2556,Berlin,2019,1/12/2018,WC,Rep,5,4,LIPA_Mateusz,POL,10007891437,24.1,22.164,21.608,25.526,1.959,4,
2557,Berlin,2019,1/12/2018,WC,Rep,6,1,BÜCHLI_Matthijs,NED,10006900421,26,32.348,32.397,33.999,0.801,1,
2558,Berlin,2019,1/12/2018,WC,Rep,6,2,WATANABE_Kazunari,JPN,10003349716,33.6,24.942,25.026,26.648,0.811,2,
2559,Berlin,2019,1/12/2018,WC,Rep,6,3,SZALONTAY_Sándor,HUN,10007073506,28.4,20.291,20.469,22.911,1.221,4,
2560,Berlin,2019,1/12/2018,WC,Rep,6,4,VORZHEV_Pavel,KAZ,10007828183,25.2,22.533,21.879,25.169,1.645,3,
2561,Berlin,2019,1/12/2018,WC,R2,1,1,BÜCHLI_Matthijs,NED,10006900421,26,32.397,32.552,34.148,0.798,1,
2562,Berlin,2019,1/12/2018,WC,R2,1,2,AWANG_Mohd_Azizulhasni,MAS,10004868370,30.9,28.569,28.715,30.237,0.761,3,
2563,Berlin,2019,1/12/2018,WC,R2,1,3,VIGIER_Sébastien,FRA,10010678569,21.6,29.64,29.621,32.861,1.62,2,
2564,Berlin,2019,1/12/2018,WC,R2,1,4,NITTA_Yudai,JPN,10005727327,32.8,23.622,23.818,25.712,0.947,6,
2565,Berlin,2019,1/12/2018,WC,R2,1,5,PERKINS_Shane_Alan,RUS,10051694112,31.9,28.15,27.961,30.041,1.04,5,
2566,Berlin,2019,1/12/2018,WC,R2,1,6,VYNOKUROV_Andrii,UKR,10002418415,36.3,28.423,28.214,29.742,0.764,4,
2567,Berlin,2019,1/12/2018,WC,R2,2,1,GLAETZER_Matthew,AUS,10006894559,26.3,31.841,32.059,33.721,0.831,2,
2568,Berlin,2019,1/12/2018,WC,R2,2,2,LAVREYSEN_Harrie,NED,10009535686,21.7,28.864,29.37,32.154,1.392,3,
2569,Berlin,2019,1/12/2018,WC,R2,2,3,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,20.1,26.263,26.991,30.479,1.744,5,
2570,Berlin,2019,1/12/2018,WC,R2,2,4,BÖTTICHER_Stefan,GER,10048325582,26.8,33.942,33.344,36.228,1.442,1,
2571,Berlin,2019,1/12/2018,WC,R2,2,5,TRUMAN_Joseph,GBR,10017950943,21.8,27.615,27.472,29.802,1.165,4,
2572,Berlin,2019,1/12/2018,WC,R2,2,6,XU_Chao,CHN,10007947011,24.1,23.131,22.914,25.422,1.254,6,
2573,Berlin,2019,1/12/2018,WC,Final,1,1,BÜCHLI_Matthijs,NED,10006900421,26,32.552,32.746,34.334,0.794,1,
2574,Berlin,2019,1/12/2018,WC,Final,1,2,GLAETZER_Matthew,AUS,10006894559,26.3,32.059,32.156,33.804,0.824,2,
2575,Berlin,2019,1/12/2018,WC,Final,1,3,AWANG_Mohd_Azizulhasni,MAS,10004868370,30.9,28.715,28.819,30.331,0.756,5,
2576,Berlin,2019,1/12/2018,WC,Final,1,4,VIGIER_Sébastien,FRA,10010678569,21.6,29.621,29.521,32.595,1.537,3,
2577,Berlin,2019,1/12/2018,WC,Final,1,5,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,20.1,26.991,26.858,30.15,1.646,6,
2578,Berlin,2019,1/12/2018,WC,Final,1,6,LAVREYSEN_Harrie,NED,10009535686,21.7,29.37,28.754,31.454,1.35,4,
2579,Berlin,2019,1/12/2018,WC,Final,2,1,BÖTTICHER_Stefan,GER,10048325582,26.8,33.344,33.61,36.442,1.416,1,
2580,Berlin,2019,1/12/2018,WC,Final,2,2,TRUMAN_Joseph,GBR,10017950943,21.8,27.472,27.699,29.983,1.142,3,
2581,Berlin,2019,1/12/2018,WC,Final,2,3,NITTA_Yudai,JPN,10005727327,32.8,23.818,23.98,25.85,0.935,4,
2582,Berlin,2019,1/12/2018,WC,Final,2,4,XU_Chao,CHN,10007947011,24.1,22.914,22.998,25.438,1.22,5,
2583,Berlin,2019,1/12/2018,WC,Final,2,5,PERKINS_Shane_Alan,RUS,10051694112,31.9,27.961,27.558,29.608,1.025,2,
2584,London,2019,15/12/2018,WC,R1,1,1,BÜCHLI_Matthijs,NED,10006900421,26,32.746,32.887,34.469,0.791,1,
2585,London,2019,15/12/2018,WC,R1,1,2,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,20.1,26.858,27.54,30.674,1.567,4,
2586,London,2019,15/12/2018,WC,R1,1,3,EILERS_Joachim,GER,10006379247,28.7,32.097,32.005,33.725,0.86,2,
2587,London,2019,15/12/2018,WC,R1,1,4,CECI_Francesco,ITA,10006073493,29,22.355,22.487,23.979,0.746,6,
2588,London,2019,15/12/2018,WC,R1,1,5,VYNOKUROV_Andrii,UKR,10002418415,36.3,28.214,28.073,29.593,0.76,3,
2589,London,2019,15/12/2018,WC,R1,1,6,XU_Chao,CHN,10007947011,24.1,22.998,22.708,25.102,1.197,5,
2590,London,2019,15/12/2018,WC,R1,2,1,BOS_Theo,NED,10050887493,35.3,26.274,27.852,31.994,2.071,3,
2591,London,2019,15/12/2018,WC,R1,2,2,BROWNE_Kwesi,TTO,10009010876,24.9,24.264,24.665,26.679,1.007,5,
2592,London,2019,15/12/2018,WC,R1,2,3,GLAETZER_Matthew,AUS,10006894559,26.3,32.156,32.044,33.676,0.816,1,
2593,London,2019,15/12/2018,WC,R1,2,4,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,30,24.967,25.043,26.991,0.974,4,
2594,London,2019,15/12/2018,WC,R1,2,5,FONSECA_DA_SILVA_FREITAS_Kacio,BRA,10008108574,24.6,20.742,21.114,24.718,1.802,6,
2595,London,2019,15/12/2018,WC,R1,2,6,ARCHAMBAULT_Joel,CAN,10009307435,26.7,17.621,18.168,22.976,2.404,7,
2596,London,2019,15/12/2018,WC,R1,2,7,BARRETTE_Hugo,CAN,10007212639,27.4,26.642,26.357,27.941,0.792,2,
2597,London,2019,15/12/2018,WC,R1,3,1,HELAL_Rayan,FRA,10015683567,19.9,9,24.976,35.684,5.354,7,
2598,London,2019,15/12/2018,WC,R1,3,2,KELEMEN_Pavel,CZE,10006422895,27.6,28.338,28.456,30.214,0.879,2,
2599,London,2019,15/12/2018,WC,R1,3,3,SZALONTAY_Sándor,HUN,10007073506,28.5,20.469,21.022,23.394,1.186,5,
2600,London,2019,15/12/2018,WC,R1,3,4,PERALTA_Juan,ESP,10006552534,28.6,25.051,25.071,26.787,0.858,3,
2601,London,2019,15/12/2018,WC,R1,3,5,HSIAO_Shih_Hsin,TPE,10006137252,28.7,17.97,18.812,22.64,1.914,6,
2602,London,2019,15/12/2018,WC,R1,3,6,DUBCHENKO_Aleksandr,RUS,10007772108,23.8,22.915,22.754,25.18,1.213,4,
2603,London,2019,15/12/2018,WC,R1,3,7,AWANG_Mohd_Azizulhasni,MAS,10004868370,30.9,28.819,28.501,30.005,0.752,1,
2604,London,2019,15/12/2018,WC,R1,4,1,CARLIN_Jack,GBR,10009967641,21.6,29.768,30.377,33.447,1.535,1,
2605,London,2019,15/12/2018,WC,R1,4,2,TRUMAN_Joseph,GBR,10017950943,21.8,27.699,27.938,30.172,1.117,3,
2606,London,2019,15/12/2018,WC,R1,4,3,LENDEL_Vasilijus,LTU,10009181234,23.7,24.637,24.799,26.549,0.875,4,
2607,London,2019,15/12/2018,WC,R1,4,4,MAKSEL_Krzysztof,POL,10006902239,27.4,28.172,28.057,29.943,0.943,2,
2608,London,2019,15/12/2018,WC,R1,4,5,OH_Jeseok,KOR,10010797393,21.2,12.67,16.291,22.557,3.133,7,
2609,London,2019,15/12/2018,WC,R1,4,6,NOVIK_Uladzislau,BLR,10009049979,23.7,21.883,21.633,24.537,1.452,6,
2610,London,2019,15/12/2018,WC,R1,4,7,OMELCHENKO_Sergii,AZE,10006319633,29,22.092,21.876,23.59,0.857,5,
2611,London,2019,15/12/2018,WC,Rep,1,1,EILERS_Joachim,GER,10006379247,28.7,32.005,32.092,33.808,0.858,1,
2612,London,2019,15/12/2018,WC,Rep,1,2,MAKSEL_Krzysztof,POL,10006902239,27.4,28.057,28.072,29.942,0.935,2,
2613,London,2019,15/12/2018,WC,Rep,1,3,ARCHAMBAULT_Joel,CAN,10009307435,26.7,18.168,18.823,23.283,2.23,4,
2614,London,2019,15/12/2018,WC,Rep,1,4,HSIAO_Shih_Hsin,TPE,10006137252,28.7,18.812,18.353,22.045,1.846,3,
2615,London,2019,15/12/2018,WC,Rep,2,1,GLAETZER_Matthew,AUS,10006894559,26.3,32.044,32.116,33.746,0.815,1,
2616,London,2019,15/12/2018,WC,Rep,2,2,PERALTA_Juan,ESP,10006552534,28.6,25.071,25.207,26.909,0.851,2,
2617,London,2019,15/12/2018,WC,Rep,2,3,XU_Chao,CHN,10007947011,24.1,22.708,22.848,25.186,1.169,3,
2618,London,2019,15/12/2018,WC,Rep,2,4,FONSECA_DA_SILVA_FREITAS_Kacio,BRA,10008108574,24.6,21.114,21.041,24.449,1.704,5,
2619,London,2019,15/12/2018,WC,Rep,2,5,OMELCHENKO_Sergii,AZE,10006319633,29,21.876,21.705,23.409,0.852,4,
2620,London,2019,15/12/2018,WC,Rep,3,1,AWANG_Mohd_Azizulhasni,MAS,10004868370,30.9,28.501,28.633,30.135,0.751,1,
2621,London,2019,15/12/2018,WC,Rep,3,2,VYNOKUROV_Andrii,UKR,10002418415,36.3,28.073,28.095,29.609,0.757,2,
2622,London,2019,15/12/2018,WC,Rep,3,3,NOVIK_Uladzislau,BLR,10009049979,23.7,21.633,21.954,24.75,1.398,4,
2623,London,2019,15/12/2018,WC,Rep,3,4,SZALONTAY_Sándor,HUN,10007073506,28.5,21.022,21.084,23.4,1.158,5,
2624,London,2019,15/12/2018,WC,Rep,3,5,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,30,25.043,24.721,26.647,0.963,3,
2625,London,2019,15/12/2018,WC,Rep,4,1,BARRETTE_Hugo,CAN,10007212639,27.4,26.357,26.503,28.081,0.789,1,
2626,London,2019,15/12/2018,WC,Rep,4,2,DUBCHENKO_Aleksandr,RUS,10007772108,23.8,22.754,23.027,25.393,1.183,3,
2627,London,2019,15/12/2018,WC,Rep,4,3,CECI_Francesco,ITA,10006073493,29,22.487,22.524,24.008,0.742,4,
2628,London,2019,15/12/2018,WC,Rep,4,4,OH_Jeseok,KOR,10010797393,21.2,16.291,17.091,22.409,2.659,5,
2629,London,2019,15/12/2018,WC,Rep,4,5,LENDEL_Vasilijus,LTU,10009181234,23.7,24.799,24.502,26.238,0.868,2,
2630,London,2019,15/12/2018,WC,R2,1,1,BÜCHLI_Matthijs,NED,10006900421,26,32.887,33.048,34.624,0.788,1,
2631,London,2019,15/12/2018,WC,R2,1,2,CARLIN_Jack,GBR,10009967641,21.6,30.377,30.702,33.642,1.47,3,
2632,London,2019,15/12/2018,WC,R2,1,3,BROWNE_Kwesi,TTO,10009010876,24.9,24.665,24.994,26.972,0.989,6,
2633,London,2019,15/12/2018,WC,R2,1,4,KELEMEN_Pavel,CZE,10006422895,27.6,28.456,28.459,30.195,0.868,4,
2634,London,2019,15/12/2018,WC,R2,1,5,EILERS_Joachim,GER,10006379247,28.7,32.092,31.852,33.55,0.849,2,
2635,London,2019,15/12/2018,WC,R2,1,6,BARRETTE_Hugo,CAN,10007212639,27.4,26.503,26.356,27.928,0.786,5,
2636,London,2019,15/12/2018,WC,R2,2,1,AWANG_Mohd_Azizulhasni,MAS,10004868370,30.9,28.633,28.904,30.4,0.748,2,
2637,London,2019,15/12/2018,WC,R2,2,2,HELAL_Rayan,FRA,10015683567,19.9,24.976,28.513,35.759,3.623,6,
2638,London,2019,15/12/2018,WC,R2,2,3,BOS_Theo,NED,10050887493,35.3,27.852,28.417,32.233,1.908,4,
2639,London,2019,15/12/2018,WC,R2,2,4,TRUMAN_Joseph,GBR,10017950943,21.8,27.938,28.032,30.214,1.091,3,
2640,London,2019,15/12/2018,WC,R2,2,5,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,20.1,27.54,27.409,30.399,1.495,5,
2641,London,2019,15/12/2018,WC,R2,2,6,GLAETZER_Matthew,AUS,10006894559,26.3,32.116,31.83,33.448,0.809,1,
2642,London,2019,15/12/2018,WC,Final,1,1,BÜCHLI_Matthijs,NED,10006900421,26,33.048,33.206,34.776,0.785,1,
2643,London,2019,15/12/2018,WC,Final,1,2,AWANG_Mohd_Azizulhasni,MAS,10004868370,30.9,28.904,29.062,30.55,0.744,3,
2644,London,2019,15/12/2018,WC,Final,1,3,BOS_Theo,NED,10050887493,35.3,28.417,28.76,32.314,1.777,5,
2645,London,2019,15/12/2018,WC,Final,1,4,CARLIN_Jack,GBR,10009967641,21.6,30.702,30.452,33.272,1.41,2,
2646,London,2019,15/12/2018,WC,Final,1,5,BROWNE_Kwesi,TTO,10009010876,24.9,24.994,25.043,26.991,0.974,6,
2647,London,2019,15/12/2018,WC,Final,1,6,HELAL_Rayan,FRA,10015683567,19.9,28.513,24.772,30.8,3.014,4,
2648,London,2019,15/12/2018,WC,Final,2,1,GLAETZER_Matthew,AUS,10006894559,26.3,31.83,32.014,33.624,0.805,2,
2649,London,2019,15/12/2018,WC,Final,2,2,KELEMEN_Pavel,CZE,10006422895,27.6,28.459,28.664,30.382,0.859,3,
2650,London,2019,15/12/2018,WC,Final,2,3,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,20.1,27.409,27.748,30.606,1.429,5,
2651,London,2019,15/12/2018,WC,Final,2,4,EILERS_Joachim,GER,10006379247,28.7,31.852,31.727,33.407,0.84,1,
2652,London,2019,15/12/2018,WC,Final,2,5,TRUMAN_Joseph,GBR,10017950943,21.8,28.032,27.884,30.022,1.069,4,
2653,London,2019,15/12/2018,WC,Final,2,6,BARRETTE_Hugo,CAN,10007212639,27.4,26.356,26.207,27.773,0.783,6,
2654,Cambridge,2019,19/01/2019,WC,R1,1,1,BÁBEK_Tomáš,CZE,10004612534,31.6,27.21,27.545,29.591,1.023,1,
2655,Cambridge,2019,19/01/2019,WC,R1,1,2,BARRETTE_Hugo,CAN,10007212639,27.5,26.207,26.329,27.885,0.778,3,
2656,Cambridge,2019,19/01/2019,WC,R1,1,3,SCHMID_Jacob,AUS,10007811817,25,26.57,26.581,29.253,1.336,2,
2657,Cambridge,2019,19/01/2019,WC,R1,1,4,RAJKOWSKI_Patryk,POL,10009176281,22.9,23.526,23.57,26.26,1.345,4,
2658,Cambridge,2019,19/01/2019,WC,R1,1,5,KANG_Shih_Feng,TPE,10010608447,21.6,22.089,22.046,24.17,1.062,5,
2659,Cambridge,2019,19/01/2019,WC,R1,1,6,JONAUSKAS_Svajūnas,LTU,10009181032,24,19.52,19.147,22.615,1.734,6,
2660,Cambridge,2019,19/01/2019,WC,R1,1,7,BI_Wenjun,CHN,10061258009,27,12.195,11.487,16.807,2.66,7,
2661,Cambridge,2019,19/01/2019,WC,R1,2,1,NITTA_Yudai,JPN,10005727327,33,23.98,24.419,26.269,0.925,4,
2662,Cambridge,2019,19/01/2019,WC,R1,2,2,DAKIN_Sam,NZL,10010624918,22.4,26.265,26.977,31.613,2.318,1,
2663,Cambridge,2019,19/01/2019,WC,R1,2,3,PONOMARYOV_Sergey,KAZ,10010797292,20.8,9,20.164,28.526,4.181,6,
2664,Cambridge,2019,19/01/2019,WC,R1,2,4,PERALTA_Juan,ESP,10006552534,28.7,25.207,25.228,26.914,0.843,3,
2665,Cambridge,2019,19/01/2019,WC,R1,2,5,WAMMES_Nick,CAN,10015713273,19.2,9,16.395,24.741,4.173,6,
2666,Cambridge,2019,19/01/2019,WC,R1,2,6,LAFARGUE_Quentin,FRA,10005930724,28.2,25.332,25.008,27.248,1.12,2,
2667,Cambridge,2019,19/01/2019,WC,R1,2,7,OMELCHENKO_Sergii,AZE,10006319633,29.1,21.705,21.522,23.216,0.847,5,
2668,Cambridge,2019,19/01/2019,WC,R1,3,1,DAWKINS_Edward,NZL,10005782695,29.5,29.659,29.816,31.41,0.797,1,
2669,Cambridge,2019,19/01/2019,WC,R1,3,2,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,23.1,24.86,25.173,27.233,1.03,4,
2670,Cambridge,2019,19/01/2019,WC,R1,3,3,PERKINS_Shane_Alan,RUS,10051694112,32.1,27.558,27.559,29.571,1.006,2,
2671,Cambridge,2019,19/01/2019,WC,R1,3,4,WATANABE_Kazunari,JPN,10003349716,33.7,25.026,25.029,26.637,0.804,3,
2672,Cambridge,2019,19/01/2019,WC,R1,3,5,SZALONTAY_Sándor,HUN,10007073506,28.5,21.084,21.164,23.422,1.129,6,
2673,Cambridge,2019,19/01/2019,WC,R1,3,6,BOTTASSO_Leandro,ARG,10010894696,32.7,19.641,19.626,22.002,1.188,7,
2674,Cambridge,2019,19/01/2019,WC,R1,3,7,DUBCHENKO_Aleksandr,RUS,10007772108,23.9,23.027,22.534,24.848,1.157,5,
2675,Cambridge,2019,19/01/2019,WC,Rep,1,1,SCHMID_Jacob,AUS,10007811817,25,26.581,26.961,29.579,1.309,1,
2676,Cambridge,2019,19/01/2019,WC,Rep,1,2,WATANABE_Kazunari,JPN,10003349716,33.7,25.029,25.096,26.694,0.799,2,
2677,Cambridge,2019,19/01/2019,WC,Rep,1,3,JONAUSKAS_Svajūnas,LTU,10009181032,24,19.147,19.628,22.92,1.646,4,
2678,Cambridge,2019,19/01/2019,WC,Rep,1,4,WAMMES_Nick,CAN,10015713273,19.2,16.395,16.718,23.204,3.243,5,
2679,Cambridge,2019,19/01/2019,WC,Rep,1,5,OMELCHENKO_Sergii,AZE,10006319633,29.1,21.522,21.327,23.011,0.842,3,
2680,Cambridge,2019,19/01/2019,WC,Rep,2,1,RAJKOWSKI_Patryk,POL,10009176281,22.9,23.57,24.068,26.696,1.314,1,
2681,Cambridge,2019,19/01/2019,WC,Rep,2,2,SZALONTAY_Sándor,HUN,10007073506,28.5,21.164,21.452,23.666,1.107,3,
2682,Cambridge,2019,19/01/2019,WC,Rep,2,3,PONOMARYOV_Sergey,KAZ,10010797292,20.8,20.164,19.902,26.364,3.231,4,
2683,Cambridge,2019,19/01/2019,WC,Rep,2,4,DUBCHENKO_Aleksandr,RUS,10007772108,23.9,22.534,22.292,24.562,1.135,2,
2684,Cambridge,2019,19/01/2019,WC,Rep,2,5,BI_Wenjun,CHN,10061258009,27,11.487,11.126,16.138,2.506,5,
2685,Cambridge,2019,19/01/2019,WC,Rep,3,1,LAFARGUE_Quentin,FRA,10005930724,28.2,25.008,25.37,27.574,1.102,3,
2686,Cambridge,2019,19/01/2019,WC,Rep,3,2,KANG_Shih_Feng,TPE,10010608447,21.6,22.046,22.344,24.428,1.042,4,
2687,Cambridge,2019,19/01/2019,WC,Rep,3,3,PERALTA_Juan,ESP,10006552534,28.7,25.228,25.202,26.872,0.835,2,
2688,Cambridge,2019,19/01/2019,WC,Rep,3,4,BOTTASSO_Leandro,ARG,10010894696,32.7,19.626,19.773,22.089,1.158,5,
2689,Cambridge,2019,19/01/2019,WC,Rep,3,5,PERKINS_Shane_Alan,RUS,10051694112,32.1,27.559,27.091,29.073,0.991,1,
2690,Cambridge,2019,19/01/2019,WC,R2,1,1,BÁBEK_Tomáš,CZE,10004612534,31.6,27.545,27.891,29.909,1.009,1,
2691,Cambridge,2019,19/01/2019,WC,R2,1,2,LAFARGUE_Quentin,FRA,10005930724,28.2,25.37,25.693,27.849,1.078,4,
2692,Cambridge,2019,19/01/2019,WC,R2,1,3,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,23.1,25.173,25.336,27.356,1.01,5,
2693,Cambridge,2019,19/01/2019,WC,R2,1,4,DAKIN_Sam,NZL,10010624918,22.4,26.977,26.392,30.572,2.09,2,
2694,Cambridge,2019,19/01/2019,WC,R2,1,5,SCHMID_Jacob,AUS,10007811817,25,26.961,26.59,29.128,1.269,3,
2695,Cambridge,2019,19/01/2019,WC,R2,1,6,SZALONTAY_Sándor,HUN,10007073506,28.5,21.452,21.254,23.436,1.091,6,
2696,Cambridge,2019,19/01/2019,WC,R2,2,1,DAWKINS_Edward,NZL,10005782695,29.5,29.816,29.955,31.543,0.794,1,
2697,Cambridge,2019,19/01/2019,WC,R2,2,2,BARRETTE_Hugo,CAN,10007212639,27.5,26.329,26.444,27.99,0.773,2,
2698,Cambridge,2019,19/01/2019,WC,R2,2,3,NITTA_Yudai,JPN,10005727327,33,24.419,24.532,26.356,0.912,4,
2699,Cambridge,2019,19/01/2019,WC,R2,2,4,KANG_Shih_Feng,TPE,10010608447,21.6,22.344,22.453,24.497,1.022,6,
2700,Cambridge,2019,19/01/2019,WC,R2,2,5,RAJKOWSKI_Patryk,POL,10009176281,22.9,24.068,23.838,26.382,1.272,5,
2701,Cambridge,2019,19/01/2019,WC,R2,2,6,WATANABE_Kazunari,JPN,10003349716,33.7,25.096,24.873,26.461,0.794,3,
2702,Cambridge,2019,19/01/2019,WC,Final,1,1,DAWKINS_Edward,NZL,10005782695,29.5,29.955,30.112,31.694,0.791,1,
2703,Cambridge,2019,19/01/2019,WC,Final,1,2,LAFARGUE_Quentin,FRA,10005930724,28.2,25.693,25.995,28.107,1.056,4,
2704,Cambridge,2019,19/01/2019,WC,Final,1,3,NITTA_Yudai,JPN,10005727327,33,24.532,24.694,26.494,0.9,6,
2705,Cambridge,2019,19/01/2019,WC,Final,1,4,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,23.1,25.336,25.364,27.346,0.991,5,
2706,Cambridge,2019,19/01/2019,WC,Final,1,5,BÁBEK_Tomáš,CZE,10004612534,31.6,27.891,27.652,29.634,0.991,2,
2707,Cambridge,2019,19/01/2019,WC,Final,1,6,BARRETTE_Hugo,CAN,10007212639,27.5,26.444,26.245,27.783,0.769,3,
2708,Cambridge,2019,19/01/2019,WC,Final,2,1,WATANABE_Kazunari,JPN,10003349716,33.7,24.873,25.106,26.686,0.79,3,
2709,Cambridge,2019,19/01/2019,WC,Final,2,2,RAJKOWSKI_Patryk,POL,10009176281,22.9,23.838,24.201,26.667,1.233,4,
2710,Cambridge,2019,19/01/2019,WC,Final,2,3,KANG_Shih_Feng,TPE,10010608447,21.6,22.453,22.655,24.659,1.002,5,
