Location,Year,Date,Event,Stage,Heat,Round,Athlete,Country,Age,Final_Rank,Rank,200m,AvgSpeed,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange,,
Cali,2022,10/07/2022,NC,F,B,2,ORTEGA_FONTALVO_Cristian_David,COL,21.79178082,4,2,24.752,29.0885585,24.931,24.479,31.639,3.58,2,-0.452,0,0
Paris,2022,15/10/2022,WCH,R16,1,1,CORNISH_Thomas,AUS,,9,1,10.263,70.15492546,21.331,21.721,28.743,3.511,1,0.39,0,0
Paris,2022,15/10/2022,WCH,R16,1,1,MARTINEZ_CHORRO_Alejandro,ESP,24.4,28,2,10.449,68.90611542,4.956,4.945,14.975,5.015,2,-0.011,0,0
Paris,2022,15/10/2022,WCH,R16,2,1,OTA_Kaiya,JPN,,10,1,10.272,70.09345794,9,19.173,31.623,6.225,2,10.173,1,1
Paris,2022,15/10/2022,WCH,R16,2,1,SAHROM_Muhammad_Shah_Firdaus,MAS,26.90410959,27,2,10.345,69.59884002,22.79,22.36,26.888,2.264,1,-0.43,-1,1
Paris,2022,15/10/2022,WCH,R16,3,1,SARNECKI_Rafal,POL,32.7890411,16,1,10.082,71.4144019,17.121,22.079,30.073,3.997,2,4.958,1,1
Paris,2022,15/10/2022,WCH,R16,3,1,DERACHE_Tom,FRA,23.7260274,17,2,REL,,26.17,24.446,31.044,3.299,1,-1.724,-1,1
Paris,2022,15/10/2022,WCH,R16,4,1,VIGIER_Sébastien,FRA,25.50958904,11,1,10.361,69.49136184,9,18.067,31.327,6.63,2,9.067,1,1
Paris,2022,15/10/2022,WCH,R16,4,1,LIU_Qi,CHN,,26,2,10.408,69.17755573,17.667,15.816,25.934,5.059,1,-1.851,-1,1
Paris,2022,15/10/2022,WCH,R16,5,1,TURNBULL_Hamish,GBR,23.2739726,5,1,10.206,70.54673721,18.433,20.379,27.879,3.75,1,1.946,0,0
Paris,2022,15/10/2022,WCH,R16,5,1,DODYK_Ryan,CAN,25.87945205,25,2,10.365,69.46454414,15.341,14.372,22.886,4.257,2,-0.969,0,0
Paris,2022,15/10/2022,WCH,R16,6,1,CARLIN_Jack,GBR,,6,1,10.282,70.02528691,32.058,32.151,34.715,1.282,1,0.093,0,0
Paris,2022,15/10/2022,WCH,R16,6,1,DÖRNBACH_Maximilian,GER,,24,2,10.371,69.42435638,18.01,17.71,26.798,4.544,2,-0.3,0,0
Paris,2022,15/10/2022,WCH,R16,7,1,HELAL_Rayan,FRA,23.74794521,7,1,10.028,71.7989629,28.773,28.918,31.622,1.352,1,0.145,0,0
Paris,2022,15/10/2022,WCH,R16,7,1,YAMASAKI_Kento,JPN,29.84657534,23,2,10.052,71.62753681,19.798,19.426,25.904,3.239,2,-0.372,0,0
Paris,2022,15/10/2022,WCH,R16,8,1,TJON_EN_FA_Jaïr,SUR,,8,1,10.078,71.44274658,11.924,18.103,27.113,4.505,2,6.179,1,1
Paris,2022,15/10/2022,WCH,R16,8,1,WAMMES_Nick,CAN,23,18,2,10.211,70.51219273,22.609,22.102,26.106,2.002,1,-0.507,-1,1
Paris,2022,15/10/2022,WCH,R16,9,1,BÖTTICHER_Stefan,GER,,12,1,10.02,71.85628743,6.727,11.425,23.219,5.897,1,4.698,0,0
Paris,2022,15/10/2022,WCH,R16,9,1,van_LOON_Tijmen,NED,,22,2,10.098,71.30124777,6.267,5.224,15.466,5.121,2,-1.043,0,0
Paris,2022,15/10/2022,WCH,R16,10,1,ČECHMAN_Martin,CZE,24.00273973,15,1,10.232,70.36747459,17.873,19.635,27.397,3.881,1,1.762,0,0
Paris,2022,15/10/2022,WCH,R16,10,1,SZALONTAY_Sándor,HUN,32.30684932,19,2,10.332,69.68641115,12.052,11.03,21.148,5.059,2,-1.022,0,0
Paris,2022,15/10/2022,WCH,R16,11,1,ORTEGA_FONTALVO_Cristian_David,COL,,13,1,9.942,72.42003621,24.479,26.054,32.732,3.339,1,1.575,0,0
Paris,2022,15/10/2022,WCH,R16,11,1,LIGTLEE_Sam,NED,24.85753425,21,2,10.281,70.03209804,22.956,22.468,28.188,2.86,2,-0.488,0,0
Paris,2022,15/10/2022,WCH,R16,12,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,23.98082192,14,1,10.112,71.20253165,24.773,24.835,27.853,1.509,1,0.062,0,0
Paris,2022,15/10/2022,WCH,R16,12,1,TERASAKI_Kohei,JPN,28.79726027,20,2,10.148,70.94994088,4.329,4.383,15.343,5.48,2,0.054,0,0
Paris,2022,15/10/2022,WCH,R8,1,1,LAVREYSEN_Harrie,NED,25.60547945,1,1,9.889,72.80817069,39.52,39.527,41.879,1.176,1,0.007,0,0
Paris,2022,15/10/2022,WCH,R8,1,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,23.98082192,14,2,10.363,69.4779504,24.835,24.824,27.838,1.507,2,-0.011,0,0
Paris,2022,15/10/2022,WCH,R8,2,1,RICHARDSON_Matthew,AUS,,2,1,9.857,73.04453688,31.76,32.069,35.329,1.63,1,0.309,0,0
Paris,2022,15/10/2022,WCH,R8,2,1,ORTEGA_FONTALVO_Cristian_David,COL,,13,2,10.033,71.7631815,26.054,25.463,31.679,3.108,2,-0.591,0,0
Paris,2022,15/10/2022,WCH,R8,3,1,GLAETZER_Matthew,AUS,,3,1,9.962,72.27464365,32.336,32.431,35.199,1.384,1,0.095,0,0
Paris,2022,15/10/2022,WCH,R8,3,1,ČECHMAN_Martin,CZE,24.00273973,15,2,10.056,71.59904535,19.635,19.449,26.771,3.661,2,-0.186,0,0
Paris,2022,15/10/2022,WCH,R8,4,1,RUDYK_Mateusz,POL,27.25753425,4,1,10.108,71.23070835,32.115,32.139,34.141,1.001,1,0.024,0,0
Paris,2022,15/10/2022,WCH,R8,4,1,BÖTTICHER_Stefan,GER,,12,2,10.162,70.85219445,11.425,11.462,22.322,5.43,2,0.037,0,0
Paris,2022,15/10/2022,WCH,R8,5,1,TJON_EN_FA_Jaïr,SUR,,8,1,10.117,71.1673421,18.103,21.551,29.563,4.006,2,3.448,1,1
Paris,2022,15/10/2022,WCH,R8,5,1,CORNISH_Thomas,AUS,,9,2,10.648,67.61833208,21.721,20.693,27.255,3.281,1,-1.028,-1,1
Paris,2022,15/10/2022,WCH,R8,6,1,HELAL_Rayan,FRA,23.74794521,7,1,9.854,73.06677491,28.918,29.114,31.802,1.344,1,0.196,0,0
Paris,2022,15/10/2022,WCH,R8,6,1,OTA_Kaiya,JPN,,10,2,9.881,72.86711871,19.173,17.675,27.813,5.069,2,-1.498,0,0
Paris,2022,15/10/2022,WCH,R8,7,1,CARLIN_Jack,GBR,,6,1,10.283,70.0184771,32.151,32.279,34.827,1.274,1,0.128,0,0
Paris,2022,15/10/2022,WCH,R8,7,1,SARNECKI_Rafal,POL,32.7890411,16,2,10.339,69.6392301,22.079,21.636,28.992,3.678,2,-0.443,0,0
Paris,2022,15/10/2022,WCH,R8,8,1,TURNBULL_Hamish,GBR,23.2739726,5,1,9.99,72.07207207,20.379,22.397,29.477,3.54,1,2.018,0,0
Paris,2022,15/10/2022,WCH,R8,8,1,VIGIER_Sébastien,FRA,25.50958904,11,2,9.991,72.06485837,18.067,15.574,26.334,5.38,2,-2.493,0,0
Paris,2022,15/10/2022,WCH,QF,1,1,LAVREYSEN_Harrie,NED,25.60547945,1,1,10.04,71.71314741,39.527,39.548,41.9,1.176,1,0.021,0,0
Paris,2022,15/10/2022,WCH,QF,1,1,TURNBULL_Hamish,GBR,23.2739726,5,2,10.134,71.04795737,22.397,22.379,29.291,3.456,2,-0.018,0,0
Paris,2022,15/10/2022,WCH,QF,2,1,RICHARDSON_Matthew,AUS,,2,1,9.872,72.93354943,32.069,32.488,35.68,1.596,2,0.419,1,1
Paris,2022,15/10/2022,WCH,QF,2,1,CARLIN_Jack,GBR,,6,2,12.139,59.31295823,32.279,32.094,34.612,1.259,1,-0.185,-1,1
Paris,2022,15/10/2022,WCH,QF,3,1,GLAETZER_Matthew,AUS,,3,1,9.765,73.73271889,32.431,32.632,35.368,1.368,1,0.201,0,0
Paris,2022,15/10/2022,WCH,QF,3,1,HELAL_Rayan,FRA,23.74794521,7,2,10.338,69.64596634,29.114,28.982,31.642,1.33,2,-0.132,0,0
Paris,2022,15/10/2022,WCH,QF,4,1,RUDYK_Mateusz,POL,27.25753425,4,1,10.007,71.94963526,32.139,32.21,34.21,1,1,0.071,0,0
Paris,2022,15/10/2022,WCH,QF,4,1,TJON_EN_FA_Jaïr,SUR,,8,2,10.048,71.65605096,21.551,21.105,28.465,3.68,2,-0.446,0,0
Paris,2022,15/10/2022,WCH,SF,1,1,LAVREYSEN_Harrie,NED,25.60547945,1,1,9.934,72.47835716,39.548,39.61,41.954,1.172,1,0.062,0,0
Paris,2022,15/10/2022,WCH,SF,1,1,RUDYK_Mateusz,POL,27.25753425,4,2,10.333,69.67966709,32.21,32.173,34.171,0.999,2,-0.037,0,0
Paris,2022,15/10/2022,WCH,SF,2,1,RICHARDSON_Matthew,AUS,,2,1,9.79,73.54443309,32.488,32.896,36.024,1.564,2,0.408,1,1
Paris,2022,15/10/2022,WCH,SF,2,1,GLAETZER_Matthew,AUS,,3,2,9.805,73.43192249,32.632,32.417,35.115,1.349,1,-0.215,-1,1
Paris,2022,15/10/2022,WCH,SF,1,2,LAVREYSEN_Harrie,NED,25.60547945,1,1,9.699,74.23445716,39.61,39.671,42.007,1.168,1,0.061,0,0
Paris,2022,15/10/2022,WCH,SF,1,2,RUDYK_Mateusz,POL,27.25753425,4,2,9.845,73.13357034,32.173,32.136,34.132,0.998,2,-0.037,0,0
Paris,2022,15/10/2022,WCH,SF,2,2,RICHARDSON_Matthew,AUS,,2,1,9.684,74.34944238,32.896,33.261,36.331,1.535,1,0.365,0,0
Paris,2022,15/10/2022,WCH,SF,2,2,GLAETZER_Matthew,AUS,,3,2,9.722,74.05883563,32.417,32.225,34.887,1.331,2,-0.192,0,0
Paris,2022,15/10/2022,WCH,F,G,1,LAVREYSEN_Harrie,NED,25.60547945,1,1,9.686,74.33409044,39.671,39.765,42.089,1.162,1,0.094,0,0
Paris,2022,15/10/2022,WCH,F,G,1,RICHARDSON_Matthew,AUS,,2,2,9.841,73.16329641,33.261,33.156,36.19,1.517,2,-0.105,0,0
Paris,2022,15/10/2022,WCH,F,B,1,GLAETZER_Matthew,AUS,,3,1,9.838,73.18560683,32.225,32.492,35.118,1.313,1,0.267,0,0
Paris,2022,15/10/2022,WCH,F,B,1,RUDYK_Mateusz,POL,27.25753425,4,2,10.061,71.56346288,32.136,32.016,34.002,0.993,2,-0.12,0,0
Paris,2022,15/10/2022,WCH,F,G,2,LAVREYSEN_Harrie,NED,25.60547945,1,1,9.773,73.67236263,39.765,39.854,42.166,1.156,1,0.089,0,0
Paris,2022,15/10/2022,WCH,F,G,2,RICHARDSON_Matthew,AUS,,2,2,9.856,73.05194805,33.156,33.058,36.058,1.5,2,-0.098,0,0
Paris,2022,15/10/2022,WCH,F,B,2,GLAETZER_Matthew,AUS,,3,1,9.964,72.26013649,32.492,32.739,35.333,1.297,1,0.247,0,0
Paris,2022,15/10/2022,WCH,F,B,2,RUDYK_Mateusz,POL,27.25753425,4,2,10.223,70.42942385,32.016,31.903,33.879,0.988,2,-0.113,0,0
Jakarta,2023,26/02/2023,NC,R16,1,1,ZHOU_Yu,CHN,,4,1,10.035,71.74887892,16.2,18.457,24.151,2.847,2,2.257,1,1
Jakarta,2023,26/02/2023,NC,R16,1,1,SARNECKI_Rafal,POL,33.15616438,28,2,10.135,71.04094721,21.636,19.668,26.3,3.316,1,-1.968,-1,1
Jakarta,2023,26/02/2023,NC,R16,2,1,OTA_Kaiya,JPN,,2,1,9.979,72.15151819,17.675,21.305,30.127,4.411,2,3.63,1,1
Jakarta,2023,26/02/2023,NC,R16,2,1,WAMMES_Nick,CAN,23.36712329,27,2,10.52,68.44106464,22.102,21.814,25.744,1.965,1,-0.288,-1,1
Jakarta,2023,26/02/2023,NC,R16,3,1,AWANG_Mohd_Azizulhasni,MAS,,7,1,10.485,68.6695279,29.473,29.499,33.209,1.855,1,0.026,0,0
Jakarta,2023,26/02/2023,NC,R16,3,1,TERASAKI_Kohei,RKD,29.16438356,26,2,10.498,68.58449228,4.383,4.456,15.17,5.357,2,0.073,0,0
Jakarta,2023,26/02/2023,NC,R16,4,1,LENDEL_Vasilijus,LTU,27.90410959,9,1,10.103,71.26596061,20.971,21.275,24.905,1.815,1,0.304,0,0
Jakarta,2023,26/02/2023,NC,R16,4,1,ANGSUTHASAWIT_Jai,THA,28.04657534,25,2,10.175,70.76167076,11.879,11.278,19.37,4.046,2,-0.601,0,0
Jakarta,2023,26/02/2023,NC,R16,5,1,RICHARDSON_Matthew,AUS,,8,1,10.153,70.91500049,33.058,33.128,36.114,1.493,1,0.07,0,0
Jakarta,2023,26/02/2023,NC,R16,5,1,YAMASAKI_Kento,RKD,30.21369863,24,2,10.253,70.22334926,19.426,19.354,25.642,3.144,2,-0.072,0,0
Jakarta,2023,26/02/2023,NC,R16,6,1,RUDYK_Mateusz,POL,27.62465753,10,1,10.232,70.36747459,31.903,31.901,33.883,0.991,1,-0.002,0,0
Jakarta,2023,26/02/2023,NC,R16,6,1,van_LOON_Tijmen,BCC,,23,2,10.409,69.17090979,5.224,5.276,15.358,5.041,2,0.052,0,0
Jakarta,2023,26/02/2023,NC,R16,7,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,24.34794521,16,1,10.106,71.24480507,24.824,25.269,28.225,1.478,2,0.445,1,1
Jakarta,2023,26/02/2023,NC,R16,7,1,TJON_EN_FA_Jair,SUR,29.37534247,17,2,10.151,70.92897252,26.553,26.224,29.186,1.481,1,-0.329,-1,1
Jakarta,2023,26/02/2023,NC,R16,8,1,HELAL_Rayan,FRA,24.11506849,11,1,10.076,71.45692735,28.982,29.117,31.759,1.321,1,0.135,0,0
Jakarta,2023,26/02/2023,NC,R16,8,1,ČECHMAN_Martin,CZE,24.36986301,22,2,10.113,71.19549095,19.449,19.061,25.885,3.412,2,-0.388,0,0
Jakarta,2023,26/02/2023,NC,R16,9,1,CARLIN_Jack,GBR,,12,1,10.292,69.95724835,32.094,32.149,34.665,1.258,1,0.055,0,0
Jakarta,2023,26/02/2023,NC,R16,9,1,RORKE_Tyler,CAN,,21,2,10.386,69.32409012,9,8.454,22.696,7.121,2,-0.546,0,0
Jakarta,2023,26/02/2023,NC,R16,10,1,BOTTICHER_Stefan,GER,,13,1,10.048,71.65605096,22.355,23.433,28.351,2.459,1,1.078,0,0
Jakarta,2023,26/02/2023,NC,R16,10,1,TRUMAN_Joseph,TIN,26.04931507,20,2,10.048,71.65605096,22.313,21.678,26.748,2.535,2,-0.635,0,0
Jakarta,2023,26/02/2023,NC,R16,11,1,CORNISH_Thomas,AUS,,14,1,10.301,69.89612659,20.693,21.287,27.641,3.177,1,0.594,0,0
Jakarta,2023,26/02/2023,NC,R16,11,1,DORNBACH_Maximilian,GER,,19,2,10.373,69.41097079,10.125,9.935,17.879,3.972,2,-0.19,0,0
Jakarta,2023,26/02/2023,NC,R16,12,1,NAKANO_Shinji,JPN,,15,1,10.271,70.10028235,13.936,19.548,28.476,4.464,2,5.612,1,1
Jakarta,2023,26/02/2023,NC,R16,12,1,TURNBULL_Hamish,GBR,23.64109589,18,2,10.295,69.93686255,22.379,21.078,27.56,3.241,1,-1.301,-1,1
Jakarta,2023,26/02/2023,NC,R8,1,1,LAVREYSEN_Harrie,NED,25.97260274,1,1,10.084,71.400238,39.854,39.869,42.183,1.157,1,0.015,0,0
Jakarta,2023,26/02/2023,NC,R8,1,1,NAKANO_Shinji,JPN,,15,2,10.188,70.67137809,19.548,19.572,28.228,4.328,2,0.024,0,0
Jakarta,2023,26/02/2023,NC,R8,2,1,YAKOVLEV_Mikhail,ISR,,3,1,10.027,71.80612347,9,18.925,31.559,6.317,2,9.925,1,1
Jakarta,2023,26/02/2023,NC,R8,2,1,CORNISH_Thomas,AUS,,14,2,10.039,71.72029087,21.287,20.531,26.687,3.078,1,-0.756,-1,1
Jakarta,2023,26/02/2023,NC,R8,3,1,HOOGLAND_Jeffrey,NED,29.96986301,5,1,10.012,71.91370356,35.148,35.181,37.211,1.015,1,0.033,0,0
Jakarta,2023,26/02/2023,NC,R8,3,1,BOTTICHER_Stefan,GER,,13,2,10.36,69.4980695,23.433,23.346,28.16,2.407,2,-0.087,0,0
Jakarta,2023,26/02/2023,NC,R8,4,1,VIGIER_Sebastien,FRA,,6,1,10.312,69.82156711,31.006,31.257,33.557,1.15,2,0.251,1,1
Jakarta,2023,26/02/2023,NC,R8,4,1,CARLIN_Jack,GBR,,12,2,10.381,69.35748001,32.149,31.916,34.4,1.242,1,-0.233,-1,1
Jakarta,2023,26/02/2023,NC,R8,5,1,ZHOU_Yu,CHN,,4,1,9.932,72.49295207,18.457,21.002,26.252,2.625,2,2.545,1,1
Jakarta,2023,26/02/2023,NC,R8,5,1,HELAL_Rayan,FRA,24.11506849,11,2,9.967,72.23838668,29.117,28.701,31.305,1.302,1,-0.416,-1,1
Jakarta,2023,26/02/2023,NC,R8,6,1,OTA_Kaiya,JPN,,2,1,9.844,73.14099959,21.305,24.093,31.947,3.927,2,2.788,1,1
Jakarta,2023,26/02/2023,NC,R8,6,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,24.34794521,16,2,10.565,68.1495504,25.269,25.094,28.02,1.463,1,-0.175,-1,1
Jakarta,2023,26/02/2023,NC,R8,7,1,AWANG_Mohd_Azizulhasni,MAS,,7,1,9.995,72.03601801,29.499,30.131,33.731,1.8,2,0.632,1,1
Jakarta,2023,26/02/2023,NC,R8,7,1,RUDYK_Mateusz,POL,27.62465753,10,2,10.339,69.6392301,31.901,31.761,33.733,0.986,1,-0.14,-1,1
Jakarta,2023,26/02/2023,NC,R8,8,1,RICHARDSON_Matthew,AUS,,8,1,10.071,71.49240393,33.128,33.178,36.152,1.487,1,0.05,0,0
Jakarta,2023,26/02/2023,NC,R8,8,1,LENDEL_Vasilijus,LTU,27.90410959,9,2,10.173,70.77558242,21.275,21.243,24.849,1.803,2,-0.032,0,0
Jakarta,2023,26/02/2023,NC,QF,1,1,LAVREYSEN_Harrie,NED,25.97260274,1,1,9.889,72.80817069,39.869,39.936,42.24,1.152,1,0.067,0,0
Jakarta,2023,26/02/2023,NC,QF,1,1,RICHARDSON_Matthew,AUS,,8,2,9.942,72.42003621,33.178,33.033,35.949,1.458,2,-0.145,0,0
Jakarta,2023,26/02/2023,NC,QF,2,1,YAKOVLEV_Mikhail,ISR,,3,2,10.125,71.11111111,18.925,24.975,33.507,4.266,1,6.05,-1,1
Jakarta,2023,26/02/2023,NC,QF,2,1,AWANG_Mohd_Azizulhasni,MAS,,7,1,10.063,71.54923979,30.131,30.533,33.963,1.715,1,0.402,0,0
Jakarta,2023,26/02/2023,NC,QF,3,1,OTA_Kaiya,JPN,,2,1,9.762,73.755378,24.093,27.164,33.486,3.161,2,3.071,1,1
Jakarta,2023,26/02/2023,NC,QF,3,1,HOOGLAND_Jeffrey,NED,29.96986301,5,2,9.784,73.58953393,35.181,34.842,36.844,1.001,1,-0.339,-1,1
Jakarta,2023,26/02/2023,NC,QF,4,1,ZHOU_Yu,CHN,,4,2,10.413,69.14433881,21.002,22.801,27.509,2.354,1,1.799,-1,1
Jakarta,2023,26/02/2023,NC,QF,4,1,VIGIER_Sebastien,FRA,,6,1,10.385,69.33076553,31.257,31.687,33.945,1.129,1,0.43,0,0
Jakarta,2023,26/02/2023,NC,QF,1,2,LAVREYSEN_Harrie,NED,25.97260274,1,1,10.017,71.87780773,39.936,39.754,42.014,1.13,1,-0.182,0,0
Jakarta,2023,26/02/2023,NC,QF,1,2,RICHARDSON_Matthew,AUS,,8,2,10.017,71.87780773,33.033,32.83,35.688,1.429,2,-0.203,0,0
Jakarta,2023,26/02/2023,NC,QF,2,2,YAKOVLEV_Mikhail,ISR,,3,1,9.812,73.37953526,24.975,28.161,35.705,3.772,2,3.186,1,1
Jakarta,2023,26/02/2023,NC,QF,2,2,AWANG_Mohd_Azizulhasni,MAS,,7,2,10.009,71.93525827,30.533,30.235,33.607,1.686,1,-0.298,-1,1
Jakarta,2023,26/02/2023,NC,QF,3,2,OTA_Kaiya,JPN,,2,1,9.804,73.43941248,27.164,29.505,35.289,2.892,2,2.341,1,1
Jakarta,2023,26/02/2023,NC,QF,3,2,HOOGLAND_Jeffrey,NED,29.96986301,5,2,13.823,52.08710121,34.842,34.67,36.662,0.996,1,-0.172,-1,1
Jakarta,2023,26/02/2023,NC,QF,4,2,ZHOU_Yu,CHN,,4,1,10.184,70.6991359,22.801,24.452,28.9,2.224,2,1.651,1,1
Jakarta,2023,26/02/2023,NC,QF,4,2,VIGIER_Sebastien,FRA,,6,2,10.238,70.32623559,31.687,31.388,33.624,1.118,1,-0.299,-1,1
Jakarta,2023,26/02/2023,NC,QF,2,3,YAKOVLEV_Mikhail,ISR,,3,1,9.845,73.13357034,28.161,30.149,37.053,3.452,2,1.988,1,1
Jakarta,2023,26/02/2023,NC,QF,2,3,AWANG_Mohd_Azizulhasni,MAS,,7,2,10.352,69.55177743,30.235,30.017,33.337,1.66,1,-0.218,-1,1
Jakarta,2023,26/02/2023,NC,QF,4,3,ZHOU_Yu,CHN,,4,1,10.11,71.21661721,24.452,25.755,29.991,2.118,2,1.303,1,1
Jakarta,2023,26/02/2023,NC,QF,4,3,VIGIER_Sebastien,FRA,,6,2,10.11,71.21661721,31.388,31.131,33.347,1.108,1,-0.257,-1,1
Jakarta,2023,26/02/2023,NC,SF,1,1,LAVREYSEN_Harrie,NED,25.97260274,1,1,10.098,71.30124777,39.754,39.771,42.031,1.13,1,0.017,0,0
Jakarta,2023,26/02/2023,NC,SF,1,1,ZHOU_Yu,CHN,,4,2,11.193,64.32591798,25.755,25.728,29.93,2.101,2,-0.027,0,0
Jakarta,2023,26/02/2023,NC,SF,2,1,OTA_Kaiya,JPN,,2,1,9.864,72.99270073,29.505,30.977,36.445,2.734,2,1.472,1,1
Jakarta,2023,26/02/2023,NC,SF,2,1,YAKOVLEV_Mikhail,ISR,,3,2,9.882,72.85974499,30.149,29.048,35.406,3.179,1,-1.101,-1,1
Jakarta,2023,26/02/2023,NC,SF,1,2,LAVREYSEN_Harrie,NED,25.97260274,1,1,10.109,71.22366208,39.771,39.788,42.048,1.13,1,0.017,0,0
Jakarta,2023,26/02/2023,NC,SF,1,2,ZHOU_Yu,CHN,,4,2,11.622,61.95147135,25.728,25.702,29.872,2.085,2,-0.026,0,0
Jakarta,2023,26/02/2023,NC,SF,2,2,OTA_Kaiya,JPN,,2,1,9.895,72.76402223,30.977,32.023,37.243,2.61,1,1.046,0,0
Jakarta,2023,26/02/2023,NC,SF,2,2,YAKOVLEV_Mikhail,ISR,,3,2,16.26,44.2804428,29.048,28.365,34.327,2.981,2,-0.683,0,0
Jakarta,2023,26/02/2023,NC,F,G,1,LAVREYSEN_Harrie,NED,25.97260274,1,1,10.006,71.9568259,39.788,39.886,42.136,1.125,1,0.098,0,0
Jakarta,2023,26/02/2023,NC,F,G,1,OTA_Kaiya,JPN,,2,2,10.024,71.82761373,32.023,31.757,36.775,2.509,2,-0.266,0,0
Jakarta,2023,26/02/2023,NC,F,B,1,YAKOVLEV_Mikhail,ISR,,3,1,10.262,70.16176184,28.365,29.279,34.957,2.839,1,0.914,0,0
Jakarta,2023,26/02/2023,NC,F,B,1,ZHOU_Yu,CHN,,4,2,10.727,67.12035052,25.702,25.488,29.564,2.038,2,-0.214,0,0
Jakarta,2023,26/02/2023,NC,F,G,2,LAVREYSEN_Harrie,NED,25.97260274,1,1,9.563,75.29018091,39.886,39.976,42.216,1.12,1,0.09,0,0
Jakarta,2023,26/02/2023,NC,F,G,2,OTA_Kaiya,JPN,,2,2,9.653,74.58821092,31.757,31.532,36.38,2.424,2,-0.225,0,0
Jakarta,2023,26/02/2023,NC,F,B,2,YAKOVLEV_Mikhail,ISR,,3,1,9.875,72.91139241,29.279,30.003,35.453,2.725,1,0.724,0,0
Jakarta,2023,26/02/2023,NC,F,B,2,ZHOU_Yu,CHN,,4,2,9.965,72.2528851,25.488,25.314,29.308,1.997,2,-0.174,0,0
Cairo,2023,17/03/2023,NC,R16,1,1,OTA_Kaiya,JPN,,3,1,10.775,66.82134571,31.532,31.747,36.523,2.388,1,0.215,0,0
Cairo,2023,17/03/2023,NC,R16,1,1,ČECHMAN_Martin,CZE,24.42191781,28,2,11.065,65.07004067,19.061,18.983,25.601,3.309,2,-0.078,0,0
Cairo,2023,17/03/2023,NC,R16,2,1,PAUL_Nicholas,TTO,24.49589041,10,1,10.505,68.53879105,31.588,31.599,33.929,1.165,1,0.011,0,0
Cairo,2023,17/03/2023,NC,R16,2,1,ANGSUTHASAWIT_Jai,THA,28.09863014,27,2,10.574,68.0915453,11.278,11.293,19.219,3.963,2,0.015,0,0
Cairo,2023,17/03/2023,NC,R16,3,1,BROWNE_Kwesi,TTO,,16,1,10.248,70.25761124,12.581,19.762,28.914,4.576,2,7.181,1,1
Cairo,2023,17/03/2023,NC,R16,3,1,ZHOU_Yu,CHN,,17,2,REL,,25.314,24.774,28.684,1.955,1,-0.54,-1,1
Cairo,2023,17/03/2023,NC,R16,4,1,TJON_EN_FA_Jair,SUR,29.42739726,5,1,10.007,71.94963526,26.224,26.327,29.277,1.475,1,0.103,0,0
Cairo,2023,17/03/2023,NC,R16,4,1,SAUNDERS_Callum,NZL,,26,2,10.203,70.56748015,7.763,7.608,19.454,5.923,2,-0.155,0,0
Cairo,2023,17/03/2023,NC,R16,5,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,24.4,11,1,10.699,67.29600897,25.094,25.182,28.092,1.455,1,0.088,0,0
Cairo,2023,17/03/2023,NC,R16,5,1,CHUGAY_Andrey,KAZ,23.17808219,25,2,10.807,66.62348478,11.154,11.03,18.57,3.77,2,-0.124,0,0
Cairo,2023,17/03/2023,NC,R16,6,1,TRUMAN_Joseph,TIN,26.10136986,6,1,10.273,70.08663487,21.678,22.189,27.135,2.473,1,0.511,0,0
Cairo,2023,17/03/2023,NC,R16,6,1,JURCZYK_Marc,GER,27.16986301,24,2,10.485,68.6695279,11.672,11.169,20.129,4.48,2,-0.503,0,0
Cairo,2023,17/03/2023,NC,R16,7,1,VIGIER_Sebastien,FRA,,7,1,10.373,69.41097079,31.131,31.202,33.41,1.104,1,0.071,0,0
Cairo,2023,17/03/2023,NC,R16,7,1,SAHROM_Muhammad_Shah_Firdaus,MAS,27.32328767,23,2,10.61,67.86050895,22.36,22.208,26.624,2.208,2,-0.152,0,0
Cairo,2023,17/03/2023,NC,R16,8,1,SZALONTAY_Sandor,HUN,,15,1,10.447,68.91930698,20.022,20.184,23.8,1.808,1,0.162,0,0
Cairo,2023,17/03/2023,NC,R16,8,1,van_LOON_Tijmen,BCC,,18,2,10.448,68.91271057,5.276,5.107,14.381,4.637,2,-0.169,0,0
Cairo,2023,17/03/2023,NC,R16,9,1,TERASAKI_Kohei,RKD,29.21643836,8,1,10.384,69.33744222,4.456,14.54,23.19,4.325,2,10.084,1,1
Cairo,2023,17/03/2023,NC,R16,9,1,ORTEGA_FONTALVO_Cristian_David,COL,,19,2,10.47,68.76790831,25.463,23.136,28.978,2.921,1,-2.327,-1,1
Cairo,2023,17/03/2023,NC,R16,10,1,TURNBULL_Hamish,GBR,23.69315068,14,1,10.353,69.5450594,21.078,21.398,27.76,3.181,1,0.32,0,0
Cairo,2023,17/03/2023,NC,R16,10,1,MARTINEZ_CHORRO_Alejandro,ESP,24.81917808,20,2,10.423,69.07800058,4.945,4.926,14.496,4.785,2,-0.019,0,0
