Event,Date,Round,Heat,Start time,Name,Draw,Finish,Video
2024 Paris Oly,10/08/2024,SF,2,1846.029036,OTA Kaiya,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1851.589036,LAVREYSEN Harrie,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1851.689036,SPIEGEL Luca,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1851.809036,RICHARDSON Matthew,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1851.809036,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1851.909036,TURNBULL Hamish,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1851.929036,OTA Kaiya,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1857.609036,RICHARDSON Matthew,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1857.689036,LAVREYSEN Harrie,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1857.789036,SPIEGEL Luca,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1857.809036,OTA Kaiya,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1857.809036,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1857.969036,TURNBULL Hamish,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1863.469036,RICHARDSON Matthew,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1863.709036,LAVREYSEN Harrie,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1863.789036,OTA Kaiya,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1863.889036,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1863.909036,TURNBULL Hamish,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,SF,2,1863.909036,SPIEGEL Luca,,,https://youtu.be/47r3U6EP_kQ
2024 Paris Oly,10/08/2024,F,1,1940.46763,SPIEGEL Luca,SPIEGEL Luca,ORTEGA FONTALVO Cristian David,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1940.70763,DAKIN Sam,DAKIN Sam,DAKIN Sam,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1940.88763,ORTEGA FONTALVO Cristian David,ORTEGA FONTALVO Cristian David,SPIEGEL Luca,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1941.06763,RUDYK Mateusz,RUDYK Mateusz,RUDYK Mateusz,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1948.58763,DAKIN Sam,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1948.70763,SPIEGEL Luca,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1948.80763,ORTEGA FONTALVO Cristian David,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1948.98763,RUDYK Mateusz,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1955.88763,DAKIN Sam,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1956.00763,SPIEGEL Luca,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1956.02763,ORTEGA FONTALVO Cristian David,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1956.26763,RUDYK Mateusz,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1962.62763,ORTEGA FONTALVO Cristian David,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1962.78763,DAKIN Sam,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1962.88763,SPIEGEL Luca,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1962.98763,RUDYK Mateusz,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1968.84763,ORTEGA FONTALVO Cristian David,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1969.06763,DAKIN Sam,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1969.12763,RUDYK Mateusz,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1969.14763,SPIEGEL Luca,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1974.94763,ORTEGA FONTALVO Cristian David,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1975.12763,DAKIN Sam,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1975.20763,RUDYK Mateusz,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1975.24763,SPIEGEL Luca,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1981.20763,ORTEGA FONTALVO Cristian David,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1981.22763,DAKIN Sam,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1981.34763,SPIEGEL Luca,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,1,1981.44763,RUDYK Mateusz,,,https://youtu.be/_GBMiVsaBgo
2024 Paris Oly,10/08/2024,F,2,2057.332642,NAKANO Shinji,NAKANO Shinji,LAVREYSEN Harrie,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2057.572642,LAVREYSEN Harrie,LAVREYSEN Harrie,RICHARDSON Matthew,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2057.892642,GLAETZER Matthew,GLAETZER Matthew,GLAETZER Matthew,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2058.052642,CARLIN Jack,CARLIN Jack,SAHROM Muhammad Shah Firdaus,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2058.192642,SAHROM Muhammad Shah Firdaus,SAHROM Muhammad Shah Firdaus,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2058.332642,RICHARDSON Matthew,RICHARDSON Matthew,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2065.572642,NAKANO Shinji,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2065.812642,GLAETZER Matthew,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2065.812642,LAVREYSEN Harrie,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2065.912642,CARLIN Jack,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2066.052642,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2066.192642,RICHARDSON Matthew,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2072.432642,GLAETZER Matthew,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2072.572642,NAKANO Shinji,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2072.732642,LAVREYSEN Harrie,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2072.832642,CARLIN Jack,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2072.852642,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2072.992642,RICHARDSON Matthew,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2078.652642,GLAETZER Matthew,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2078.832642,NAKANO Shinji,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2078.872642,LAVREYSEN Harrie,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2078.992642,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2079.112642,RICHARDSON Matthew,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2079.132642,CARLIN Jack,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2084.812642,GLAETZER Matthew,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2084.812642,LAVREYSEN Harrie,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2084.852642,NAKANO Shinji,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2084.932642,RICHARDSON Matthew,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2084.932642,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2085.092642,CARLIN Jack,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2090.672642,LAVREYSEN Harrie,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2090.732642,RICHARDSON Matthew,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2090.912642,NAKANO Shinji,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2090.912642,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2090.952642,GLAETZER Matthew,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2090.992642,CARLIN Jack,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2096.552642,LAVREYSEN Harrie,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2096.632642,RICHARDSON Matthew,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2096.992642,CARLIN Jack,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2096.992642,NAKANO Shinji,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2096.992642,SAHROM Muhammad Shah Firdaus,,,https://youtu.be/KVkfCNkY-uo
2024 Paris Oly,10/08/2024,F,2,2097.372642,GLAETZER Matthew,,,https://youtu.be/KVkfCNkY-uo
